,ticker,secShortName,tradeDate,turnoverVol,turnoverValue
2580,002231,奥维通信,2018-05-29,2524904,18306299.94
2581,002231,奥维通信,2018-05-30,5117305,34949037.13
2582,002231,奥维通信,2018-05-31,2364102,15940708.54
2583,002231,奥维通信,2018-06-01,2331102,15552311.18
2584,002231,奥维通信,2018-06-04,2082427,13734702.02
2585,002231,奥维通信,2018-06-05,2298031,15378658.53
2586,002231,奥维通信,2018-06-06,1886153,12674099.64
2587,002231,奥维通信,2018-06-07,2002100,13321510.69
2588,002231,奥维通信,2018-06-08,2182100,14206198.0
2589,002231,奥维通信,2018-06-11,2489543,15790646.69
2590,002231,奥维通信,2018-06-12,2172353,13840053.79
2591,002231,奥维通信,2018-06-13,2106702,13358522.69
2592,002231,奥维通信,2018-06-14,1417901,8839237.27
2593,002231,奥维通信,2018-06-15,3548353,21178689.7
2594,002231,奥维通信,2018-06-19,3781213,20865775.48
2595,002231,奥维通信,2018-06-20,2845016,15203234.12
2596,002231,奥维通信,2018-06-21,2361602,12540875.73
2597,002231,奥维通信,2018-06-22,2804300,14798700.0
2598,002231,奥维通信,2018-06-25,2249813,12247143.81
2599,002231,奥维通信,2018-06-26,1804824,9846407.24
2600,002231,奥维通信,2018-06-27,2086784,11370781.32
2601,002231,奥维通信,2018-06-28,6376539,36361960.01
2602,002231,奥维通信,2018-06-29,5054001,29215836.86
2603,002231,奥维通信,2018-07-02,3337721,19058083.85
2604,002231,奥维通信,2018-07-03,3311371,19179854.88
2605,002231,奥维通信,2018-07-04,5125999,31949760.53
2606,002231,奥维通信,2018-07-05,29935446,209621478.21
2607,002231,奥维通信,2018-07-06,35414903,256605888.92
2608,002231,奥维通信,2018-07-09,26980186,189998346.6
2609,002231,奥维通信,2018-07-10,20155765,139150385.9
2610,002231,奥维通信,2018-07-11,15271030,101004688.49
2611,002231,奥维通信,2018-07-12,16614598,113041806.7
2612,002231,奥维通信,2018-07-13,13617661,88759854.12
2613,002231,奥维通信,2018-07-16,23929061,165876756.33
2614,002231,奥维通信,2018-07-17,30923332,228773230.03
2615,002231,奥维通信,2018-07-18,19409766,142335841.53
2616,002231,奥维通信,2018-07-19,10703105,74868633.45
2617,002231,奥维通信,2018-07-20,9994402,70611616.48
2618,002231,奥维通信,2018-07-23,8394790,58619755.15
2619,002231,奥维通信,2018-07-24,14909272,106827551.94
2620,002231,奥维通信,2018-07-25,9652714,69957591.32
2621,002231,奥维通信,2018-07-26,6460122,46086815.85
2622,002366,台海核电,2018-01-02,0,0.0
2623,002366,台海核电,2018-01-03,0,0.0
2624,002366,台海核电,2018-01-04,0,0.0
2625,002366,台海核电,2018-01-05,0,0.0
2626,002366,台海核电,2018-01-08,0,0.0
2627,002366,台海核电,2018-01-09,0,0.0
2628,002366,台海核电,2018-01-10,0,0.0
2629,002366,台海核电,2018-01-11,0,0.0
2630,002366,台海核电,2018-01-12,0,0.0
2631,002366,台海核电,2018-01-15,0,0.0
2632,002366,台海核电,2018-01-16,0,0.0
2633,002366,台海核电,2018-01-17,0,0.0
2634,002366,台海核电,2018-01-18,0,0.0
2635,002366,台海核电,2018-01-19,0,0.0
2636,002366,台海核电,2018-01-22,0,0.0
2637,002366,台海核电,2018-01-23,0,0.0
2638,002366,台海核电,2018-01-24,0,0.0
2639,002366,台海核电,2018-01-25,0,0.0
2640,002366,台海核电,2018-01-26,0,0.0
2641,002366,台海核电,2018-01-29,0,0.0
2642,002366,台海核电,2018-01-30,0,0.0
2643,002366,台海核电,2018-01-31,0,0.0
2644,002366,台海核电,2018-02-01,0,0.0
2645,002366,台海核电,2018-02-02,0,0.0
2646,002366,台海核电,2018-02-05,0,0.0
2647,002366,台海核电,2018-02-06,0,0.0
2648,002366,台海核电,2018-02-07,0,0.0
2649,002366,台海核电,2018-02-08,0,0.0
2650,002366,台海核电,2018-02-09,0,0.0
2651,002366,台海核电,2018-02-12,0,0.0
2652,002366,台海核电,2018-02-13,0,0.0
2653,002366,台海核电,2018-02-14,0,0.0
2654,002366,台海核电,2018-02-22,0,0.0
2655,002366,台海核电,2018-02-23,0,0.0
2656,002366,台海核电,2018-02-26,0,0.0
2657,002366,台海核电,2018-02-27,0,0.0
2658,002366,台海核电,2018-02-28,0,0.0
2659,002366,台海核电,2018-03-01,0,0.0
2660,002366,台海核电,2018-03-02,0,0.0
2661,002366,台海核电,2018-03-05,0,0.0
2662,002366,台海核电,2018-03-06,0,0.0
2663,002366,台海核电,2018-03-07,0,0.0
2664,002366,台海核电,2018-03-08,0,0.0
2665,002366,台海核电,2018-03-09,0,0.0
2666,002366,台海核电,2018-03-12,0,0.0
2667,002366,台海核电,2018-03-13,0,0.0
2668,002366,台海核电,2018-03-14,0,0.0
2669,002366,台海核电,2018-03-15,0,0.0
2670,002366,台海核电,2018-03-16,0,0.0
2671,002366,台海核电,2018-03-19,0,0.0
2672,002366,台海核电,2018-03-20,0,0.0
2673,002366,台海核电,2018-03-21,0,0.0
2674,002366,台海核电,2018-03-22,0,0.0
2675,002366,台海核电,2018-03-23,0,0.0
2676,002366,台海核电,2018-03-26,0,0.0
2677,002366,台海核电,2018-03-27,0,0.0
2678,002366,台海核电,2018-03-28,0,0.0
2679,002366,台海核电,2018-03-29,0,0.0
2680,002366,台海核电,2018-03-30,0,0.0
2681,002366,台海核电,2018-04-02,0,0.0
2682,002366,台海核电,2018-04-03,0,0.0
2683,002366,台海核电,2018-04-04,0,0.0
2684,002366,台海核电,2018-04-09,0,0.0
2685,002366,台海核电,2018-04-10,0,0.0
2686,002366,台海核电,2018-04-11,0,0.0
2687,002366,台海核电,2018-04-12,0,0.0
2688,002366,台海核电,2018-04-13,0,0.0
2689,002366,台海核电,2018-04-16,0,0.0
2690,002366,台海核电,2018-04-17,0,0.0
2691,002366,台海核电,2018-04-18,0,0.0
2692,002366,台海核电,2018-04-19,0,0.0
2693,002366,台海核电,2018-04-20,0,0.0
2694,002366,台海核电,2018-04-23,0,0.0
2695,002366,台海核电,2018-04-24,0,0.0
2696,002366,台海核电,2018-04-25,0,0.0
2697,002366,台海核电,2018-04-26,0,0.0
2698,002366,台海核电,2018-04-27,0,0.0
2699,002366,台海核电,2018-05-02,0,0.0
2700,002366,台海核电,2018-05-03,0,0.0
2701,002366,台海核电,2018-05-04,0,0.0
2702,002366,台海核电,2018-05-07,43490165,1092118974.84
2703,002366,台海核电,2018-05-08,21510071,544689460.99
2704,002366,台海核电,2018-05-09,13800759,350056189.45
2705,002366,台海核电,2018-05-10,8673736,218168883.26
2706,002366,台海核电,2018-05-11,22033832,529430803.58
2707,002366,台海核电,2018-05-14,12132624,292331089.28
2708,002366,台海核电,2018-05-15,11348804,275222572.02
2709,002366,台海核电,2018-05-16,11435207,280463199.39
2710,002366,台海核电,2018-05-17,7122130,177179744.23
2711,002366,台海核电,2018-05-18,8437379,205633431.74
2712,002366,台海核电,2018-05-21,8440855,206081962.32
2713,002366,台海核电,2018-05-22,9672126,231939155.44
2714,002366,台海核电,2018-05-23,12402641,287801976.41
2715,002366,台海核电,2018-05-24,9339903,212374484.81
2716,002366,台海核电,2018-05-25,8776738,197198595.76
2717,002366,台海核电,2018-05-28,15673887,330553874.44
2718,002366,台海核电,2018-05-29,16450100,296094948.96
2719,002366,台海核电,2018-05-30,50116247,832328696.36
2720,002366,台海核电,2018-05-31,32714606,557829181.4
2721,002366,台海核电,2018-06-01,31172519,513889202.48
2722,002366,台海核电,2018-06-04,20243112,345399755.55
2723,002366,台海核电,2018-06-05,22085156,391575929.52
2724,002366,台海核电,2018-06-06,9512664,166885506.99
2725,002366,台海核电,2018-06-07,9522203,166643805.44
2726,002366,台海核电,2018-06-08,9386063,162795378.06
2727,002366,台海核电,2018-06-11,9487558,160667194.19
2728,002366,台海核电,2018-06-12,12934778,215775425.22
2729,002366,台海核电,2018-06-13,14597120,240242908.56
2730,002366,台海核电,2018-06-14,9595780,156369854.46
2731,002366,台海核电,2018-06-15,19210263,297579015.15
2732,002366,台海核电,2018-06-19,17515010,260801433.47
2733,002366,台海核电,2018-06-20,15060030,223416087.65
2734,002366,台海核电,2018-06-21,10093274,150446388.98
2735,002366,台海核电,2018-06-22,10987250,164190604.4
2736,002366,台海核电,2018-06-25,13418709,199410057.35
2737,002366,台海核电,2018-06-26,10770661,155513971.74
2738,002366,台海核电,2018-06-27,12085002,172703468.11
2739,002366,台海核电,2018-06-28,10298951,146002780.58
2740,002366,台海核电,2018-06-29,16274133,227140282.56
2741,002366,台海核电,2018-07-02,16968020,241048548.53
2742,002366,台海核电,2018-07-03,20370125,278916526.71
2743,002366,台海核电,2018-07-04,27963051,412101672.53
2744,002366,台海核电,2018-07-05,33717343,478013784.93
2745,002366,台海核电,2018-07-06,24296070,324123932.75
2746,002366,台海核电,2018-07-09,14153540,190550486.63
2747,002366,台海核电,2018-07-10,12997880,173288316.87
2748,002366,台海核电,2018-07-11,15887434,204410867.13
2749,002366,台海核电,2018-07-12,18888108,252735722.87
2750,002366,台海核电,2018-07-13,17364431,239627413.07
2751,002366,台海核电,2018-07-16,26742760,380821497.36
2752,002366,台海核电,2018-07-17,20434274,295691361.99
2753,002366,台海核电,2018-07-18,12539554,180346109.94
2754,002366,台海核电,2018-07-19,10918299,155947339.85
2755,002366,台海核电,2018-07-20,11070156,157611957.36
2756,002366,台海核电,2018-07-23,20809469,284656305.17
2757,002366,台海核电,2018-07-24,32559647,482875713.89
2758,002366,台海核电,2018-07-25,15879570,237241633.79
2759,002366,台海核电,2018-07-26,13814256,205796147.53
2760,002368,太极股份,2018-01-02,4471983,113105020.19
2761,002368,太极股份,2018-01-03,5209325,132030271.83
2762,002368,太极股份,2018-01-04,5932680,149772255.31
2763,002368,太极股份,2018-01-05,6339563,161429810.31
2764,002368,太极股份,2018-01-08,2998503,76141924.94
2765,002368,太极股份,2018-01-09,2938390,74279551.12
2766,002368,太极股份,2018-01-10,5209043,129411271.22
2767,002368,太极股份,2018-01-11,4647825,113997323.75
2768,002368,太极股份,2018-01-12,6116686,148532900.14
2769,002368,太极股份,2018-01-15,10119346,231226109.55
2770,002368,太极股份,2018-01-16,5865078,133295479.19
2771,002368,太极股份,2018-01-17,5199670,116190926.54
2772,002368,太极股份,2018-01-18,3558000,79961566.18
2773,002368,太极股份,2018-01-19,4943003,111861241.77
2774,002368,太极股份,2018-01-22,6068732,137170281.88
2775,002368,太极股份,2018-01-23,3039892,69149036.61
2776,002368,太极股份,2018-01-24,5229494,121120427.41
2777,002368,太极股份,2018-01-25,4255951,100153158.26
2778,002368,太极股份,2018-01-26,3152836,73510936.64
2779,002368,太极股份,2018-01-29,4180834,95248304.85
2780,002368,太极股份,2018-01-30,3496582,79864066.74
2781,002368,太极股份,2018-01-31,4350340,97230938.23
2782,002368,太极股份,2018-02-01,4670179,100072363.13
2783,002368,太极股份,2018-02-02,3814376,80943957.54
2784,002368,太极股份,2018-02-05,2398413,50951949.08
2785,002368,太极股份,2018-02-06,3634480,74531556.4
2786,002368,太极股份,2018-02-07,3235554,64871688.2
2787,002368,太极股份,2018-02-08,4651972,96445810.3
2788,002368,太极股份,2018-02-09,3454414,70397209.26
2789,002368,太极股份,2018-02-12,5027320,106460212.81
2790,002368,太极股份,2018-02-13,3315673,71689680.4
2791,002368,太极股份,2018-02-14,1185811,25097359.65
2792,002368,太极股份,2018-02-22,3491806,74808104.15
2793,002368,太极股份,2018-02-23,2913513,62166517.76
2794,002368,太极股份,2018-02-26,5998938,131201841.53
2795,002368,太极股份,2018-02-27,7294567,165397716.78
2796,002368,太极股份,2018-02-28,6275912,140391651.9
2797,002368,太极股份,2018-03-01,9036497,208051904.51
2798,002368,太极股份,2018-03-02,11026629,262038684.01
2799,002368,太极股份,2018-03-05,7921504,189511257.97
2800,002368,太极股份,2018-03-06,6766388,162483698.21
2801,002368,太极股份,2018-03-07,4028746,94872899.46
2802,002368,太极股份,2018-03-08,3286515,77150928.7
2803,002368,太极股份,2018-03-09,5978075,143749077.56
2804,002368,太极股份,2018-03-12,7798952,190071964.12
2805,002368,太极股份,2018-03-13,8563749,211303680.22
2806,002368,太极股份,2018-03-14,6221027,150920632.61
2807,002368,太极股份,2018-03-15,5387749,126029651.51
2808,002368,太极股份,2018-03-16,4159799,96860482.53
2809,002368,太极股份,2018-03-19,3712332,86719054.81
2810,002368,太极股份,2018-03-20,4269766,98023498.5
2811,002368,太极股份,2018-03-21,4945752,114604478.19
2812,002368,太极股份,2018-03-22,3904109,88709332.01
2813,002368,太极股份,2018-03-23,6689578,146174012.93
2814,002368,太极股份,2018-03-26,4837859,104426331.15
2815,002368,太极股份,2018-03-27,7293549,173000977.98
2816,002368,太极股份,2018-03-28,33986376,882300901.64
2817,002368,太极股份,2018-03-29,21221824,552933114.23
2818,002368,太极股份,2018-03-30,28002904,760370045.82
2819,002368,太极股份,2018-04-02,35391062,1061257677.56
2820,002368,太极股份,2018-04-03,24344631,727928721.51
2821,002368,太极股份,2018-04-04,17994875,540479776.71
2822,002368,太极股份,2018-04-09,14300816,428902910.89
2823,002368,太极股份,2018-04-10,16147090,468230922.96
2824,002368,太极股份,2018-04-11,12907495,376393413.11
2825,002368,太极股份,2018-04-12,17189557,508693645.44
2826,002368,太极股份,2018-04-13,18642011,559974329.41
2827,002368,太极股份,2018-04-16,30929026,998414362.85
2828,002368,太极股份,2018-04-17,26427173,868705661.11
2829,002368,太极股份,2018-04-18,31516087,1054676674.3
2830,002368,太极股份,2018-04-19,42559654,1585866933.09
2831,002368,太极股份,2018-04-20,38057169,1362541205.19
2832,002368,太极股份,2018-04-23,34183644,1140661922.92
2833,002368,太极股份,2018-04-24,30282743,1003384213.39
2834,002368,太极股份,2018-04-25,24099833,803965034.23
2835,002368,太极股份,2018-04-26,22865911,756663596.78
2836,002368,太极股份,2018-04-27,25464468,797124595.14
2837,002368,太极股份,2018-05-02,13197946,415024690.12
2838,002368,太极股份,2018-05-03,16007766,494566385.18
2839,002368,太极股份,2018-05-04,11020344,344296226.55
2840,002368,太极股份,2018-05-07,14283952,457576116.08
2841,002368,太极股份,2018-05-08,10631500,341310059.26
2842,002368,太极股份,2018-05-09,9974755,321395660.76
2843,002368,太极股份,2018-05-10,15693833,483588813.39
2844,002368,太极股份,2018-05-11,10161287,308463856.38
2845,002368,太极股份,2018-05-14,12553868,373359031.66
2846,002368,太极股份,2018-05-15,10334131,310085432.81
2847,002368,太极股份,2018-05-16,10579354,322252926.13
2848,002368,太极股份,2018-05-17,6322300,189517727.86
2849,002368,太极股份,2018-05-18,9882160,290790504.55
2850,002368,太极股份,2018-05-21,14140289,435664169.6
2851,002368,太极股份,2018-05-22,8893172,274164131.52
2852,002368,太极股份,2018-05-23,15001802,474043863.22
2853,002368,太极股份,2018-05-24,8387146,263977000.48
2854,002368,太极股份,2018-05-25,9372678,282365188.35
2855,002368,太极股份,2018-05-28,6695181,197221621.45
2856,002368,太极股份,2018-05-29,6087568,180924290.39
2857,002368,太极股份,2018-05-30,8031413,238831073.0
2858,002368,太极股份,2018-05-31,7578467,218633222.94
2859,002368,太极股份,2018-06-01,7036276,195917164.42
2860,002368,太极股份,2018-06-04,6214624,171932845.3
2861,002368,太极股份,2018-06-05,6997927,200337845.61
2862,002368,太极股份,2018-06-06,5665157,165079734.74
2863,002368,太极股份,2018-06-07,4567609,132530367.67
2864,002368,太极股份,2018-06-08,5385334,155027326.47
2865,002368,太极股份,2018-06-11,3820216,109122465.56
2866,002368,太极股份,2018-06-12,4810939,138430009.71
2867,002368,太极股份,2018-06-13,7175846,203037148.78
2868,002368,太极股份,2018-06-14,5466245,152532995.04
2869,002368,太极股份,2018-06-15,10176412,264543215.35
2870,002368,太极股份,2018-06-19,7505618,189926066.52
2871,002368,太极股份,2018-06-20,6158985,153434694.71
2872,002368,太极股份,2018-06-21,8463849,201673834.27
2873,002368,太极股份,2018-06-22,7254511,173580200.3
2874,002368,太极股份,2018-06-25,5882177,145084889.48
2875,002368,太极股份,2018-06-26,7340272,188421659.14
2876,002368,太极股份,2018-06-27,13989169,386465989.55
2877,002368,太极股份,2018-06-28,8126504,224361814.67
2878,002368,太极股份,2018-06-29,13590170,389248943.06
2879,002368,太极股份,2018-07-02,10488062,300305907.02
2880,002368,太极股份,2018-07-03,13668652,401663449.96
2881,002368,太极股份,2018-07-04,10036038,292836465.06
2882,002368,太极股份,2018-07-05,13296445,396056676.78
2883,002368,太极股份,2018-07-06,17286167,524598293.14
2884,002368,太极股份,2018-07-09,12719715,382357864.83
2885,002368,太极股份,2018-07-10,9715478,287668508.38
2886,002368,太极股份,2018-07-11,11442284,328642428.27
2887,002368,太极股份,2018-07-12,13821040,413991976.99
2888,002368,太极股份,2018-07-13,8809603,264971081.27
2889,002368,太极股份,2018-07-16,14196318,442166240.09
2890,002368,太极股份,2018-07-17,10725579,336184804.76
2891,002368,太极股份,2018-07-18,7415285,234540330.86
2892,002368,太极股份,2018-07-19,8284838,254069809.2
2893,002368,太极股份,2018-07-20,13189903,417741451.01
2894,002368,太极股份,2018-07-23,11152836,363294486.83
2895,002368,太极股份,2018-07-24,8239907,264966517.8
2896,002368,太极股份,2018-07-25,10541714,351264236.89
2897,002368,太极股份,2018-07-26,13714665,429569029.42
2898,002402,和而泰,2018-01-02,14294302,131671436.65
2899,002402,和而泰,2018-01-03,10662539,99405324.64
2900,002402,和而泰,2018-01-04,5289050,49544150.5
2901,002402,和而泰,2018-01-05,12631749,120549111.26
2902,002402,和而泰,2018-01-08,13900849,134693265.03
2903,002402,和而泰,2018-01-09,9144626,89052483.36
2904,002402,和而泰,2018-01-10,9550605,93345658.55
2905,002402,和而泰,2018-01-11,16550078,162196134.97
2906,002402,和而泰,2018-01-12,8740396,84957460.97
2907,002402,和而泰,2018-01-15,11266254,104913680.16
2908,002402,和而泰,2018-01-16,7111600,65662213.0
2909,002402,和而泰,2018-01-17,5850661,53701796.86
2910,002402,和而泰,2018-01-18,3714005,34314237.45
2911,002402,和而泰,2018-01-19,3742950,34523473.87
2912,002402,和而泰,2018-01-22,4712750,43661397.0
2913,002402,和而泰,2018-01-23,4407250,40696901.5
2914,002402,和而泰,2018-01-24,5919707,54586854.53
2915,002402,和而泰,2018-01-25,4859902,45220712.28
2916,002402,和而泰,2018-01-26,3128800,28970194.5
2917,002402,和而泰,2018-01-29,6054500,55073697.9
2918,002402,和而泰,2018-01-30,4076200,36801170.39
2919,002402,和而泰,2018-01-31,12077309,105675306.77
2920,002402,和而泰,2018-02-01,14943700,119814426.0
2921,002402,和而泰,2018-02-02,0,0.0
2922,002402,和而泰,2018-02-05,0,0.0
2923,002402,和而泰,2018-02-06,0,0.0
2924,002402,和而泰,2018-02-07,0,0.0
2925,002402,和而泰,2018-02-08,0,0.0
2926,002402,和而泰,2018-02-09,0,0.0
2927,002402,和而泰,2018-02-12,0,0.0
2928,002402,和而泰,2018-02-13,0,0.0
2929,002402,和而泰,2018-02-14,0,0.0
2930,002402,和而泰,2018-02-22,0,0.0
2931,002402,和而泰,2018-02-23,0,0.0
2932,002402,和而泰,2018-02-26,0,0.0
2933,002402,和而泰,2018-02-27,0,0.0
2934,002402,和而泰,2018-02-28,0,0.0
2935,002402,和而泰,2018-03-01,1766155,15100625.25
2936,002402,和而泰,2018-03-02,2260200,21268482.0
2937,002402,和而泰,2018-03-05,59977994,599426429.25
2938,002402,和而泰,2018-03-06,49373784,498649560.93
2939,002402,和而泰,2018-03-07,42024312,406401358.71
2940,002402,和而泰,2018-03-08,18630143,177406613.3
2941,002402,和而泰,2018-03-09,22890287,220206751.43
2942,002402,和而泰,2018-03-12,41938136,419267567.75
2943,002402,和而泰,2018-03-13,37722053,368622366.2
2944,002402,和而泰,2018-03-14,19491488,186115820.47
2945,002402,和而泰,2018-03-15,16602026,158306132.6
2946,002402,和而泰,2018-03-16,17606760,166798965.84
2947,002402,和而泰,2018-03-19,15142875,144288627.01
2948,002402,和而泰,2018-03-20,26804597,242550521.18
2949,002402,和而泰,2018-03-21,22407473,207987685.35
2950,002402,和而泰,2018-03-22,13197053,123551812.66
2951,002402,和而泰,2018-03-23,19004062,167327516.02
2952,002402,和而泰,2018-03-26,13759881,122311624.77
2953,002402,和而泰,2018-03-27,13101518,122513695.9
2954,002402,和而泰,2018-03-28,14551750,137359402.41
2955,002402,和而泰,2018-03-29,23724798,227570007.62
2956,002402,和而泰,2018-03-30,16743110,160115677.8
2957,002402,和而泰,2018-04-02,24275885,236005128.93
2958,002402,和而泰,2018-04-03,16676816,157106933.4
2959,002402,和而泰,2018-04-04,17152250,157813706.02
2960,002402,和而泰,2018-04-09,12808010,114110249.26
2961,002402,和而泰,2018-04-10,8285835,73672777.23
2962,002402,和而泰,2018-04-11,7562086,68179305.81
2963,002402,和而泰,2018-04-12,8031444,71397187.94
2964,002402,和而泰,2018-04-13,8067159,72863473.6
2965,002402,和而泰,2018-04-16,10874540,99144607.98
2966,002402,和而泰,2018-04-17,9302500,83275675.01
2967,002402,和而泰,2018-04-18,34798070,325294449.01
2968,002402,和而泰,2018-04-19,28119831,270435262.44
2969,002402,和而泰,2018-04-20,14082324,134636842.99
2970,002402,和而泰,2018-04-23,12034736,114911028.82
2971,002402,和而泰,2018-04-24,15586067,149936656.33
2972,002402,和而泰,2018-04-25,26544540,266313023.5
2973,002402,和而泰,2018-04-26,35638127,366150802.12
2974,002402,和而泰,2018-04-27,23747333,238668796.41
2975,002402,和而泰,2018-05-02,29826803,318666457.76
2976,002402,和而泰,2018-05-03,18855849,189218999.21
2977,002402,和而泰,2018-05-04,24470810,255795513.15
2978,002402,和而泰,2018-05-07,15760627,162903235.49
2979,002402,和而泰,2018-05-08,11570200,118062933.0
2980,002402,和而泰,2018-05-09,16942516,175689059.16
2981,002402,和而泰,2018-05-10,15866902,166093860.31
2982,002402,和而泰,2018-05-11,29140771,314965834.35
2983,002402,和而泰,2018-05-14,22507909,241652247.01
2984,002402,和而泰,2018-05-15,12847759,132338300.19
2985,002402,和而泰,2018-05-16,11178287,115569893.48
2986,002402,和而泰,2018-05-17,9668308,98514630.2
2987,002402,和而泰,2018-05-18,9063155,93580955.94
2988,002402,和而泰,2018-05-21,10693605,110770589.5
2989,002402,和而泰,2018-05-22,6796317,70282942.27
2990,002402,和而泰,2018-05-23,11006950,111872790.5
2991,002402,和而泰,2018-05-24,5105210,51519071.6
2992,002402,和而泰,2018-05-25,11591482,114204545.94
2993,002402,和而泰,2018-05-28,9496926,90780352.38
2994,002402,和而泰,2018-05-29,13581842,131603390.66
2995,002402,和而泰,2018-05-30,13449300,123406447.5
2996,002402,和而泰,2018-05-31,7337602,67120977.84
2997,002402,和而泰,2018-06-01,8758868,80612049.02
2998,002402,和而泰,2018-06-04,4410750,40023747.0
2999,002402,和而泰,2018-06-05,6057588,55936891.28
3000,002402,和而泰,2018-06-06,4034671,37479585.02
3001,002402,和而泰,2018-06-07,4074400,37536217.25
3002,002402,和而泰,2018-06-08,6504360,58535509.49
3003,002402,和而泰,2018-06-11,10206442,90241436.13
3004,002402,和而泰,2018-06-12,5087617,44742171.8
3005,002402,和而泰,2018-06-13,7578626,67961613.01
3006,002402,和而泰,2018-06-14,3890770,34804736.7
3007,002402,和而泰,2018-06-15,4864810,42819962.51
3008,002402,和而泰,2018-06-19,10957500,89880243.8
3009,002402,和而泰,2018-06-20,5354032,43022078.16
3010,002402,和而泰,2018-06-21,6763893,53576458.33
3011,002402,和而泰,2018-06-22,6269278,49044467.76
3012,002402,和而泰,2018-06-25,4279960,33663296.09
3013,002402,和而泰,2018-06-26,5283285,41683818.28
3014,002402,和而泰,2018-06-27,6620607,53667450.21
3015,002402,和而泰,2018-06-28,4271100,34586276.86
3016,002402,和而泰,2018-06-29,6949819,57203473.43
3017,002402,和而泰,2018-07-02,8590124,71191251.08
3018,002402,和而泰,2018-07-03,8445830,70203114.17
3019,002402,和而泰,2018-07-04,6733413,56586554.67
3020,002402,和而泰,2018-07-05,5256389,43598876.28
3021,002402,和而泰,2018-07-06,6373166,52211763.82
3022,002402,和而泰,2018-07-09,5075661,41904463.34
3023,002402,和而泰,2018-07-10,4541407,37816220.95
3024,002402,和而泰,2018-07-11,10419464,82396818.63
3025,002402,和而泰,2018-07-12,11303624,91848719.18
3026,002402,和而泰,2018-07-13,7157477,58954400.4
3027,002402,和而泰,2018-07-16,14885171,126926672.82
3028,002402,和而泰,2018-07-17,9704452,82472853.72
3029,002402,和而泰,2018-07-18,9317652,80535927.9
3030,002402,和而泰,2018-07-19,8703350,73765679.0
3031,002402,和而泰,2018-07-20,8619027,73564997.32
3032,002402,和而泰,2018-07-23,6088371,52818665.93
3033,002402,和而泰,2018-07-24,5413720,47202120.5
3034,002402,和而泰,2018-07-25,5571266,48787079.3
3035,002402,和而泰,2018-07-26,6539100,56526604.75
3036,002446,盛路通信,2018-01-02,3841364,39044939.89
3037,002446,盛路通信,2018-01-03,6489075,67124991.69
3038,002446,盛路通信,2018-01-04,5033148,51717333.67
3039,002446,盛路通信,2018-01-05,4465239,45315063.87
3040,002446,盛路通信,2018-01-08,4764600,48414853.7
3041,002446,盛路通信,2018-01-09,3714810,37777868.71
3042,002446,盛路通信,2018-01-10,4442542,44688468.31
3043,002446,盛路通信,2018-01-11,5095758,51877355.0
3044,002446,盛路通信,2018-01-12,7631158,79046065.02
3045,002446,盛路通信,2018-01-15,5807155,59129847.67
3046,002446,盛路通信,2018-01-16,8223449,79137554.93
3047,002446,盛路通信,2018-01-17,5205802,49388076.08
3048,002446,盛路通信,2018-01-18,8685939,81916181.8
3049,002446,盛路通信,2018-01-19,10103708,93340034.65
3050,002446,盛路通信,2018-01-22,4855314,44645372.92
3051,002446,盛路通信,2018-01-23,3098551,28572427.0
3052,002446,盛路通信,2018-01-24,4373773,40602681.1
3053,002446,盛路通信,2018-01-25,4400224,41157115.88
3054,002446,盛路通信,2018-01-26,3864334,35699960.14
3055,002446,盛路通信,2018-01-29,4882560,44223041.48
3056,002446,盛路通信,2018-01-30,2767682,24753162.52
3057,002446,盛路通信,2018-01-31,7473790,62646382.57
3058,002446,盛路通信,2018-02-01,6076095,47769068.5
3059,002446,盛路通信,2018-02-02,6482326,48284143.4
3060,002446,盛路通信,2018-02-05,4233591,31102193.23
3061,002446,盛路通信,2018-02-06,5417990,38468934.93
3062,002446,盛路通信,2018-02-07,6899781,47311490.54
3063,002446,盛路通信,2018-02-08,6437918,46358188.22
3064,002446,盛路通信,2018-02-09,4637462,32645763.62
3065,002446,盛路通信,2018-02-12,3128194,22364171.18
3066,002446,盛路通信,2018-02-13,2715059,19369229.87
3067,002446,盛路通信,2018-02-14,1977490,13994657.57
3068,002446,盛路通信,2018-02-22,4078498,29669188.16
3069,002446,盛路通信,2018-02-23,3628744,26420191.02
3070,002446,盛路通信,2018-02-26,6258291,46679620.66
3071,002446,盛路通信,2018-02-27,5616650,42592630.17
3072,002446,盛路通信,2018-02-28,6548394,50308030.86
3073,002446,盛路通信,2018-03-01,6141880,47188015.94
3074,002446,盛路通信,2018-03-02,11572674,92210393.24
3075,002446,盛路通信,2018-03-05,7847018,63672219.24
3076,002446,盛路通信,2018-03-06,9704952,81483214.16
3077,002446,盛路通信,2018-03-07,5537095,46120391.04
3078,002446,盛路通信,2018-03-08,4554711,37256621.19
3079,002446,盛路通信,2018-03-09,13333802,115359633.79
3080,002446,盛路通信,2018-03-12,19165554,172836543.7
3081,002446,盛路通信,2018-03-13,11348904,100302195.48
3082,002446,盛路通信,2018-03-14,6128050,52856577.05
3083,002446,盛路通信,2018-03-15,7122554,60430875.58
3084,002446,盛路通信,2018-03-16,4547050,38744164.01
3085,002446,盛路通信,2018-03-19,4369610,37113486.99
3086,002446,盛路通信,2018-03-20,4756846,39581594.11
3087,002446,盛路通信,2018-03-21,6784209,57865428.31
